user,Wow I canâ€™t believe I was in the hookah bar like that ðŸ˜­ðŸ˜­ I donâ€™t remember shit that night
not user,Extreme hookah boomerangs
user,@Existingee That hookah shot ðŸ™ðŸ¼
user,@summerblood__ Hookah whores ðŸ˜‚
user,"@_cr0_tab @PatchArcana @ArcanaLabs Heh, the last hookah lounge I went to let you BYOB.

But I don't really like nicotine I don't think."
user,Hookah and tequila shots kind of night.  ðŸ˜Œ
not user,Side bitches do too much why you trying be a hookah girl at the same bar my bitch bartending at ðŸ˜’
not user,How bars be carding at the door but the bottle and hookah girls be 17 ðŸ¤¨ðŸ¤¨
not user,Her 1st mistake was agreeing to go over his crib to smoke hookah and drink. Shouldâ€™ve left his broke ass on read
user,Finna blow the hookah with my daddy â™¥ï¸
not user,"âŒ 7/24 âŒ Quez Dawg &amp; @sodchop - Make It HomeðŸ™ðŸ¾ðŸ¡

August 6th - We in Opelika at Dreams Hookah Bar &amp; Lounge kickin it the ðŸ¿âŒðŸ¿ wayðŸ¾ @ Opelika, Alabama https://t.co/4LGSPkSjD8"
not user,@inmanparklegend Hookah in the whip sounds gross
not user,Just posted a photo @ Velvet Hookah Lounge https://t.co/UDevpZFiy2
user,"it might be just me , but I always get a lil buzz off smoking hookah ."
not user,Ion see how ppl smoke hookah
not user,@_PapoLuca Lmao I once saw an Egyptian and a Dominican here on steinway fighting outside of a hookah spot
user,MOOD; The Hookah &amp; The Kiss ðŸ¤£ðŸ˜œ
user,Itâ€™s okay for us girls to post smoking hookah but if you a guy n do it itâ€™s a turn off sorry ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜µâ€ðŸ’«ðŸ¤¢ðŸ¤¢
user,@CoopMurcielago I am sure the hooka helps.
user,@kaguidos_x33 @XOBeverly_ I think I might take this hookah to the crib
not user,Or if she likes Brunch and Bottomless mimosaâ€™s and is Over 5â€™7â€¦ tacos and Casamigoâ€™s &amp; is over 4â€™11â€¦ if she like Hookah and sweet wine and her toes are Whiteâ€¦ if sheâ€™s indecisive about food and hate wearing a Bra ðŸ¥´ðŸ˜‚ https://t.co/PbDYG8CvFC
user,I blame my girlfriend for getting me HOOKED on hookah! Iâ€™m a slave to the nicotine!!!! I really smoke 3-4 times a week!
not user,This girl said she wanted a hookah so I buy one and she gone say I barely smoke hookah ðŸ˜‘ and then she tried to get me to smoke itâ€¦ nah baby I ainâ€™t no ho3ðŸ™…ðŸ¾â€â™‚ï¸
user,I need hookah neowwwwww
user,we gotta have at least one more hookah night ðŸ¥º I might not like market but ima miss it a lil bit
user,Let it be known my hookah was here before you and it will be here after you.
not user,@loveme_imchevy Pls donâ€™t pass me the hookah lol just be choking with a headache. Not a fun time
user,@JoyFBabyy Shisha LMAOOOOOO
not user,Please listen to Glen Goza so you can stop looking silly when you write rasslin with a w in front of it. https://t.co/uZPmhS4w3u
user,I want some hookah and a nice iced glass of HennessyðŸ˜Œ
not user,"If Saucy Santana telling ya niggas to stop smoking hookah , that should tell ya something ðŸ¤·ðŸ½â€â™‚ï¸"
user,Made myself a little drink and fixed my hookah. Ugh Iâ€™m bored
not user,"Your daily dose of Cannabis style inspiration! ðŸŒŸ
#waterpipe #weedloversshop #stonershop https://t.co/4x0nQKlUFu"
user,"@thesydneylanae Listen. Outside is closed. Got food, drinks and hookah at home. And parking is included. So I mean.. lol"
user,Iâ€™m finna go home shower get in my bed n smoke hookah til Iâ€™m dizzy ðŸ˜­
user,Sprinkled a little weed in the hookah sksksksksk ðŸ˜ˆ
not user,"Hookah, being woke, brunch, Jennifer Hudson, that â€œgrind till you deadâ€ mentality, motivational speakers, being religious, buying unnecessarily expensive shit, buying designer clothes, &amp; the â€œhealthâ€ lifestyle."
user,#IAmTryingHard to stay upright on my bike whilst smoking a hookah. https://t.co/aALgi9u9DN
user,I just choked on my hookah ðŸ¤£ðŸ˜‚ðŸ˜‚
user,maybe the hookah addicted to me yâ€™all ever think of that
not user,"Enjoying a #Christmas smoke with pops. Deertongue is growing in me, &amp; heâ€™s enjoy a rich black cavendish. Got him a new Peterson for Xmas. #pipesmoking #pipetobacco #tobacco #MerryChristmas https://t.co/KVtxAEFuI9"
not user,"Most people that smoke the vapes breeze pins n hookah only do it cuz it look â€œcoolâ€ never thought to see if itâ€™s any side effects to it

Sn: hookah worse than cigarettes they just flavorful &amp; donâ€™t stank 

But keep looking cool though i ainâ€™t trying to ruin nobody fun Ima ðŸ¤ https://t.co/WPEh9fubOU"
not user,@imtheprincessj She smoking it like itâ€™s a hookah ðŸ¤£
user,Hookah &amp; Whitney Hits &gt;
not user,@curtnem ðŸ˜‚ðŸ˜‚ wat hookah taste like
not user,"The big bong in black color is available now.
 #calibearglass #dabrig #dabrigs #oilrig #oilrigs #waterpipe #smoker #weed #weeds #710 #420 #smokeshop https://t.co/E4Xvc18dPj"
user,Hookah time. ðŸ˜¶â€ðŸŒ«ï¸
not user,"@ashingtonn PLS RTðŸ¾ðŸŽ‰ Brunch + Mimosas + Drink Specials + Hookah + #SunDAYFUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/cWjfaCzmQc"
not user,i wonder what ziyechâ€™s workers put in his shisha cuz this guy is playin so well recently
not user,and she doing all of that when her and the friend were probably just going to a lounge to smoke hookah ðŸ˜­
user,"@cocoxrosee I got a new bowl, hose, and some shisha"
user,Need a hookah night
user,Weâ€™re the only ones at the hookah bar and Iâ€™m okay with that
user,Open bar and maybe hookah at my party ðŸ˜­ itâ€™s a vibeeee fasho.
user,Laid across this chair sipping on my drink smoking my hookah &amp; watching #Martin
not user,They hotboxin hookah in the section
user,Need these for camping for when Iâ€™m setting the hookah up
not user,2nd ðŸ›‘ 11pm Prende la locomotora ðŸš‚ @elbunkernola â€¼ï¸ Official Independence Day Party ðŸ”¥ðŸ”¥ FREE PARKING AND ENTRANCE ALL NIGHT LONG ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ 4450 Wabash st. Metairie â€¼ï¸ @ El BÃºnker Premium Hookah Club https://t.co/oqu1JYD7KQ
not user,"@TheShadeRoom Imagine the irony in not knowing SHISHA is a Middle Eastern MALE tradition. 

ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£"
user,@Mini_Tradez Yeeeees ðŸ˜Ž I can give my self one more hour for hookah session ðŸ”¥ðŸ«¶
not user,Niggas donâ€™t even be liking hookah fr just be blowing clouds for show â€¦. Iâ€™m niggas ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/x8BzPixyCr
user,Iâ€™m Here Till 6 ðŸ˜© I Just Want Some Hookah &amp; Wine .
user,Khariah the only person that can get me out the house ðŸ¤£ we love a blunt and hookah
not user,"this is the most sober iâ€™ve been in a whileâ€¦ no liquor, no drugs, no vape, no hookah.. wow im really innis bitch ðŸ˜³ðŸ˜³ðŸ˜³"
user,"Mom and sister visiting us tonight. Seafood boil, shots and hookah."
not user,"PULL UP ON MEHâ€¦ a VIBE calledâ€¦ RnB Wednesdays @lava_indy ***TONITE***

Beautiful Ladies x Hookah x VIBEZ x LIVE DJ x Food x Fly Fellas x VIBEZ x Bottle Service &amp; Moreâ€¦

317.384.9353 to RSVP your TABLE https://t.co/fqacRyYNNI"
user,Smoking my hookah got me feeling sick asf. ðŸ¤®
user,all Iâ€™m good for is alil hookah I donâ€™t wanna clubðŸ˜‚
user,that hookah head rush hits completely different lol but I love it ðŸ˜‚
not user,yâ€™all be standing outside in the cold for 30 minutes just to pay to see Jayda shake ass and smoke hookah
user,Looking forward to my last work day of the week tomorrow. All I have is a one hour meeting and Iâ€™m done for the day. Iâ€™m about to light this hookah and take a shot. Iâ€™m in a good mood today.
user,Also hookah and vibes needed
not user,How you gonna be a grown ass man and ask me on a hookah date?
user,Knocked the hookah right on over on my blanket ðŸ˜’
user,"Me, my wine &amp; hookah"
user,"@ValeeLaPena Dude i love social such a vibe, and get a good section with hookah"
user,When I have a hookah with a henny &amp; coke I swear Iâ€™m back in 2019ðŸ¥²
not user,One day we are going to have documentary about The hookah craze and our lungs
not user,@Cookies_4brkfst Yea I feel ya. Would be like the Grateful Dead opening up for Acoustic Hookah.
user,Iâ€™M ABOUT TOO BUY ME A HOOKAH AND LEARN ON MY OWN I DONâ€™T CARE HOW MANY TIMES I MESS UP BUT Iâ€™M A GET IT THOUGH
user,I packed my hookah but was to drunk yo ever light that hoe
not user,"@ExtraCaribbean NEW YEAR'S EVE PARTY: BLACK TIE EDITION ðŸ¤µðŸ¾â€â™‚ï¸

DECEMBER 31ST / 9PM - 4AM 
#NYE2k21 ðŸ“BROOKLYN 

AFROBEAT - DANCEHALL- REGGAE &amp; MORE
Bar ðŸ¹ Bottle Service ðŸ¾ Hookah ðŸ’¨ All Available 

ðŸ‘‰ðŸ¾TICKETS &amp; MORE INFO ON EVENTBRITE 
  https://t.co/ZVEDSXuZou https://t.co/58uJxPYP7V"
not user,Niggas be smoking hookah at brunchðŸ˜­
not user,Las Vegas hookah lounge shooting- One dead and 13 injured as two people open fire after arguing atÂ party https://t.co/6LqPqicmWd
not user,"hookah invented 500 fuckin years ago but like always, once these miserable hoes see black men enjoying something outside of crime or catering to them, itâ€™s weak feminine behavior. https://t.co/bLueRHZGKm"
user,I really had a tast for some crabs with a side of hookah
not user,Iâ€™m so sick of seeing hookah bars every weekend on yah stories do yah go anywhere else
not user,@ToriUptown saucy Santanaâ€™s shisha ðŸ˜­ðŸ˜­ðŸ˜­
user,Got my weed + hookah new bed set on clean house Iâ€™m set.
not user,I'm convinced that hookah be frying y'all brains.
user,@JazOutaControl @KaelyrianSteel You better spark some hookah in the crib and get those fits off lol
user,@lainez88 I got you papa ðŸ«¶ new hookah y todo
user,"Smoking hookah 
Canâ€™t breath 
Thinking about you"
user,Milk in hookah instead of water 10/10
user,Prolly hit a lil hookah spot tonight or something
not user,"Taste too cause these hoes all taste like henny, hookah, and 4 for 4â€™s"
user,one thing about it iâ€™m going to get me a hookah ðŸ˜‚
not user,A bitch that canâ€™t smoke a hookah should not be allowed to smoke the hookah #SorryNotSorry ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
user,And they say hookah kills your lungsâ€¦ lies
not user,"Yea they got a make your own, bottomless hookah buffet special"
user,We smoke hookah too
not user,"TONIGHT we turning  @acoustikgardenlounge ðŸ†™ðŸ†™ðŸ†™
RSVP for the FREE RUM PUNCH, thereâ€™s also HOOKAH, JOLLOF RICE &amp; SUYA! Indoor and outdoor space. RSVP LINK IN BIO FOR AFROJAM FIRST SATURDAYS @ Acoustik Garden Lounge https://t.co/T9JcHvhYYL"
not user,Got yo bitch blowing dick like a hookah stick
user,I had some home cooked food wine hookah &amp; finally saw that man abt that horse &amp; now Iâ€™m finna smoke &amp; gtsâ€¦ perfect ending to a terrible day
user,"Camels, Hookah, amazing Arabic food, and sand... lots and lots of sand. #UAE https://t.co/0XCxF29YDc"
user,"The vibes yesterday w my friends were so good. Drinks, hookah , music &amp; deep conversationsðŸ¦‹ðŸ’•"
not user,@Timesofgaza Time to get better actors and hookah smokers
user,Up drinking henny &amp; smoking hookah I got the club at home 😂
not user,As a friend your not obligated to help out but why wouldn’t you if you could?  Then y’all wonder why these single mothers b offing their self 😒 it’s more than linking up on the weekends drinking and smoking hookah. Life is real and sometimes people need help!
user,@FemBugRT Current situation...hookah time. https://t.co/zFPfa4rzmG
user,I must smoke hookah today I haven’t for a week 😭
user,@themahneconfess probably smokin hookah and watching tv😫
user,Drinks and hookah by the fire 🔥 pit on the patio
not user,"Hookah all up in your brain, thoughts, and dreams 🥴 https://t.co/kOown6yyFe"
user,Why does double apple flavored shisha taste nothing like apple ever?
user,Anddddd we played everything off so well last night in that hooka spot 🥰🥰❤️
user,I wanna smoke this hookah so bad damn I need some cole🥺
not user,No way we throwing hookah in the mix
user,I really love hookah like I wanna be a fucking hookah.
user,I’m ready to go out and recite this song while smoking hookah 😅🥹
user,Where do I buy hookah flavor in Troy? 😂😂😂
not user,Covid done caught up to Hookah Doncic
user,@Chococainee Frl yo like this nigga really bluffed me out tonight to go sit by himself and smoke hookah on live all night SASSY!
not user,I need to invest in a hookah
user,Sooo what’s the best brunch spot in Houston cause right now I have 6 on my list but I need to know what’s the BEST one with hookah ..
user,Like why do I wanna smoke hookah without the lollipop tip?
user,I’m a hookah whore 🤣 I love me some hookah 😩❤️
not user,@12Mil_ 😭😭😭 idk but that hookah tweet was funny as shxt
user,"I want some slow braised oxtails over white rice, collard greens and mashed potatoes w hookah and Espolon right now."
user,Soon as I get off I’m going for hookah 😩
user,"I’ll create my own vibe at my house &amp; never leave lol. A mini bar , sound system , hookah with different flavors , games , a cute fire pit outside , etc."
user,Free Hookah me
user,"I gotta take a mental break from Trailhead lol .. this ain’t about to stress me out on top of trying to close out the month at work tomorrow, I need a strong old fashioned and a blue berry mint hookah #MTBF"
not user,It be a whole hookah lounge at my mother house. 😂😂😂
not user,@dehydratedluce We have Bowie in the hookah room &amp; she could not be more pure 😭
not user,"@DreekAntonio I was scared was gonna fall. I said, “noooo not the hookah” 💀"
not user,Bitches in Atlanta swear they was born with the audacity lol how you hope in somebody section and smoke a hookah that DON'T belong to you bitch run me half bc at this point you need to put in
user,Hookah make my toes tingle
not user,@Railynnnn My kids not going anywhere that's not smoke-free period 😂 let alone hookah!
user,I’m liking this lil vibe from the DJ. Got me a glass of Prosecco and my hookah
user,"@EmpowerfulMon I wouldn’t dare be up this early to go hit somebody hookah n I got my own, don’t get hype😂"
not user,"Buy from me💆🏾‍♀️Clears your lungs from tar and smoke prevents inflammation of the lungs for smokers….weed,cigarette,shisha,vape whatever it is you smoke👌delivery in and outside lagos…. https://t.co/E9zO2xwRkb"
