ID,ID_str,Text,attitude,user or not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,its 2022 dawg why are u still posting vids of u smokin hookah lol,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,Itâ€™s the same for the women on this channel dumping their kids on their mommas and grandmas. You barely make music. Youâ€™re just at the club smoking hookah. Itâ€™s not that time consuming. #BlackInkCHI,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,@desiroseeee @khiarakouture You was talking about vaping hookah right?,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,UPDATE: Melody Hookah Lounge has released a statement regarding the shooting Friday night.   https://t.co/FuEDo3npcf,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Hookah in ATL about to do the dash.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,"Pop out tomorrow; we live tomorrow hookah , vibes , lovely ladies , harmonies homies and all!

 LMAO &amp; FRIENDS PRESENTED BY YOUR BOI LETS GO ! ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ ðŸŒ  https://t.co/jRxJdtIfVJ",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,My mama lighting the hookah chile,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,The black hookah can go on my bar cart but that pink hookah can go on my counter with my pink bar stools ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,"@Shay46312078 @A7minaj @VANILLAMASERATI They do though. I may be in the wrong, and it could be a shout-out. Have y'all listened to Shisha by Saucy Santana?
""sigh, rastafari""",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,Can someone b my friend and come smoke hookah w me today tf,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,@sweetluc_charm They donâ€™t hear you ðŸ‘ðŸ¾Free them from the shackles of Hookah &amp; Hennessy,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,I miss hookah so much but im trying to be healthy,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,I canâ€™t smoke no hookah Iâ€™m sick ðŸ˜­ðŸ˜­ðŸ˜­,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Loved when Hookah played thisðŸ˜,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,This hookah got me like ðŸ¤¯,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,Hookah hoochie. Itâ€™s ME!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,Damn I need to buy me another hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,I know Iâ€™m not the only hookah hoe that has an unreasonable amount of hookah tips in my purse ðŸ˜­,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,"Ok Im up now, let me light this hookah and get into this Ella Mai album ðŸ§ðŸ½â€â™‚ï¸",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,So we doing hookah night with drinks tonight,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,The hookah is for the hoz relax Jerome,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,as a man why you get so excited for a hookah pipe in your mouth,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,@davibbyy Definitely w. Hookah. ðŸ˜­ ima have a hookah on everybody table.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,@XoJaz__ i ainâ€™t been out in months ðŸ˜­ iâ€™m getting a piece of air today ðŸ¥² just for hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,"Jill, eating a mall corn call Mac hookah hookah that you donâ€™t kick WEP payment donâ€™t have been in college I got to Megan UNI and a payme update and you want. You are taping I watch.",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+18,1.59E+18,"Pottstown Borough Council votes unanimously to o authorize the Solicitor to prepare and advertise an ordinance regulating Smoke Shops and Hookah Bars as
recommended by the Ordinance Review Committee.
Really? ""Hookah Bars?""",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,"Great Notion's Aguas Frescas sour ale reminds me a lot of my days of smoking hookah

Sadly that is not a good thing",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,Ima probably get a hookah tonight.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,@itsKARY_ Hookah lounges ðŸ˜­,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,I wish the hookah would set up it self ðŸ˜©,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,"Hookah free for a longgggg time. That life is behind me ðŸ‘€. Lol

My lungs rejoice.",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,Someone dropped the hookah coal by the exit door,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,We put them on the map...  And Stine and Hooka bring the frosting ....ðŸ’¯ https://t.co/9DyVkwhqO3,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,I wanna smoke hookah today. ðŸ¥²,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,Yâ€™all be eatin food and smoking hookah at the same time. Nasty work,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,i wanna light my hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,@TheGreatBailey hookah coal,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+18,1.59E+18,"@iamkingmarii_ @DeyLuvMick @Tayat__ Im at beyonka party now , i made them stop and get me hookah to go ðŸ˜‚ðŸ˜‚ is this the crack pipe of the 2000sðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,Bout to smoke me a damn hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,"@LatifahBritt Take it back, you know I canâ€™t have it at my house. My man donâ€™t play that hookah shit of my own. Matter fact bring it when you come down &amp; take it back home with you ðŸ˜­ðŸ˜­ðŸ˜­",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Lmfao no hookah???,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,@LilaGreyO This is dope can display the hookah on it ðŸ˜‚ https://t.co/3B2kACNbV3,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,She only let 4 Marines in Goza get killed. Aren't you glad it wasn't your brother!!!!,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,not me buying a hookah for our air bnb,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,@___deia1 Dam hookah tho,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,fez has the best hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,"This Saturday 4-10 pm 
@newimpressionz

Mansion Pool Party 
Private location in MD 25 minutes from DC 

Hookah available 
Cash Bar available
Bottle Services 
ðŸš¨ @ReggieRegSW on the 1s and 2s ðŸš¨
Tickets/ tables available online
For Hard copies Contact @onlysponge or @sb_4events https://t.co/ny6Etc2isO",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,"Pull up @18wayz  it's going up starting at 6 
Free tacos 
Hookah
All sports games on @ 18 Wayz wingz &amp; Thingz https://t.co/w8W8uGDpRw",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,@TallAssKyleS Nigga said is â€œis that hookah smokeâ€ ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,"@kaumahas bro I was at a hookah bar, I dont control the lights jit",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,Wine hookah and Netflix ðŸ·ðŸ’•,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,How you gone talk shit about cigarettes but think hookah is better LOL,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,Imma treat my potnas &amp; brothers to drinks &amp; hookahs on me. I donâ€™t drink or smoke hookah but imma turn up for the bros ðŸ˜‚ðŸ¤ŸðŸ¾,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,"i wanna hookah , I might have to gone buy me one",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,They be making unnecessary rules at hookah Bars nowâ€¦shit not even fun no more,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,At least one person was killed and 13 others injured in a Las Vegas hookah lounge shooting https://t.co/UGJfpm6pPN,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,@Your_Boss_Bitch Oh yeah we can do that ðŸ’ªðŸ¾ I need to step my hookah game back up,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,"Let us help you pack your hookah bowl for a smoking session, just like the way you pack your days with fresh positive energy.
.
.
.
.
.
#hookah #shisha #orlando #florida #miami #orlandoflorida #kissimmee #tampa #disney #centralflorida  #disneyworld #usa #orlandofl #winterpark https://t.co/rLHKAPoUar",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,Lmaooo broads HATE niggas that smoke hookah huh,Negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,"Newly renovated Kingâ€™s Lounge Hookah will be reopening tonight! More space, more exclusive booths, new sound system/ lighting, and a new feel in Tuscaloosa. Come catch the vibe ðŸŽˆ https://t.co/9FEdDcAJ3G",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,Waffle House need hookah ðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,I know the weathers good when the Dominicans on my block are outside smoking hookah.,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,If she a hookah girl or strip just worry boud yo self my boy ðŸ˜‚ .,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,He recorded himself smoking hookah like a female ðŸ˜­,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Man hookah lounges popping up all over the city,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,@idnoic_  juice as a replacement for water in the hookah https://t.co/uwz3Cdjyv6,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,The possibilities are endless once you put the hookah down,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,"Done smoking hookah after this weekend, I need to break that habit. ðŸ˜‚",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,â€œiâ€™ll eat ur ass but i canâ€™t share hookah tipsâ€,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,This Rose flavored shisha is smooth ðŸ˜Œ,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,@naiandlater &amp; if itâ€™s a small hookah only fill the water half way,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,laying in my bed smoking hookah and sipping on some wine,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,Did a lil hookah now Iâ€™m light headed ðŸ˜©,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,Pull up on me rightnow at @habibihookah1 . We going up all night! @ Habibi Hookah Cafe' https://t.co/mfvpwBgoi5,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,Having dinner on the beach while listening to Nicki with hookah and a belly full of Merlot. Life is good.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,They love hookah lol my Sefe Hart and my  niece Rye Pie https://t.co/SlsIqm7CJF,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Hookah smoke kill COVID,positive,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+18,1.59E+18,"IT'S ALMOST WEEKEND!ðŸ’¨ All our products are available on https://t.co/oNgMdecQCO &amp; https://t.co/6QocrZo82x!ðŸ”¥

#hookah #hookahlife #hookahbar #hookahlounge #hookahblogger #portablehookah #travel #smoke #viral #shisha #sophiasmokes #miami #newyork #newjersey #atlanta #chicago https://t.co/qf8pfkyync",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,"TODAY AT 5PM, JOIN ME FOR VIVA WEDNESDAYS @BOOGALOUATL THE BEST DAMN HAPPY HOUR IN ATLANTA! WHOLE NEW SEAFOOD MENU CRAB LEGS N ALL! FREE MARGARITAS FOR LADIES FROM 7PM - 9PM FREE ADMISSION &amp; PARKING! OPEN TILL 1AM! DRINK SPECIALS 1/2 OFF HOOKAH HUMP DAY â€¦ https://t.co/OsKdvj05Ry",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,@EJ_RealTalk Hookah Lounge/ #1 thing tourist look for when they travel to Mexico,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,@uglyfishyy @__whitechyna Looking itâ€™s not my fault people are sensitive anyways love you go to bed hoe! Side note we gotta do another hookah session,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,The crazy part yâ€™all be on this hoe big cap yâ€™all hate when ppl do misogynistic shit but will dead ass go to clubs and be in sections with all yâ€™all well known misogynistic potnas cause they buying rounds and rounds hookah lmao FOH!!,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,"More hose than a hookah,,, donâ€™t let it go over your head ! ðŸ˜",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,Think imma put on a sweatsuit and some shades and find a all night hookah loungeðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,"Whoever own the hookah lounge, I fw him. He said â€œwhy yâ€™all sitting down all night and yâ€™all the prettiest ones in the clubâ€ cause ladies are to be seen &amp; not heardðŸ§ðŸ¾â€â™€ï¸ Know the differenceðŸ’ðŸ¾â€â™€ï¸",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Iâ€™m Not Wasting No Liquor On Hookah ðŸ˜©,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,"Iâ€™m excited about NYE brunch! Cause that night is gonna be me , my liquor, and my hookah",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,@overhau1x See you in Lagos in 10. Hookah and drinks on me,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ heavy on the hookah smoke part,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,smoking some shisha @ChaseDeMoor ðŸ˜œâ¤ï¸ https://t.co/PE4TIWeDI9,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Beks got me faded off the hookah ðŸ˜­,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,I want some good food with a good hookah and a good frozen margarita. Point me to the perfect place.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,@617_0rd @swavemiami AND HOOKAH.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,@RudeGyalMauni ðŸ˜ŠðŸ˜ŠðŸ˜Š I deserve hookah but Iâ€™m a refrain from it ðŸ˜‚ðŸ˜‚ðŸ˜‚,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,This hookah isnâ€™t doing it for me.. I might just roll me a blunt tonight,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,@Tegadeyforyou A friendly advice if you are on whiskey donâ€™t take shisha you wonâ€™t be fine trust me talking from experience especially Jamsonblack  whisky hennny vsop,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Tryna figure out what to do on my birthday. Maybe a hookah bar or lounge type vibe?,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Kinda wanna go to the hookah loungeâ€¦,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,"@Arvxzu PLS RTðŸ¾ðŸŽ‰ Non Stop Brunch + Mimosas + Drink Specials + Hookah + #SunDAYFUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/cWjfaCzUFK",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,I wanna have some good food n fun this weekend but all my boys know is shisha &amp; Wray n nephews ðŸ¤§,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,It's official!!!! The Hookah Conference Semi-Finals! @sixers v. @ATLHawks,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,"ðŸ‘‰ TITLE: Differences in Subject-Specific Competences between Slovenian and Italian Physical Education Teachers

âœï¸ AUTHORS: Kovac, K., Leskosek, B., Jurak, G., Marinsek, M., &amp; Tul, M.

https://t.co/MrTyzt3hMC",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,If your barber shop got barbers smoking hookah and drinking. Itâ€™s time to go....,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,You lost me at hookah .,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,Im quitting hookah once I turn 30 lol,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,I wanna get hookah &amp; a chicken Caesar salad from Egyptian tonight.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,@lanaminas They need something stronger than hookah lol Get your Step On!,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,"why am I always up.. just chillin smokin hookah, watching svu.",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,"I love Atlanta, you can go get hookah anywhere, any hour now lol",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,Welp let me smoke some hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,My neighbors hookah be smelling so good! I be wanting to ask what flavor,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,Finna eat a cute salad and fire up my hookah because why not,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,@binks_envyme Ian no pooh hall gal ðŸ¤£ Wea the hookah boo,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,@BW Hooka has the most comfortable sneaker I have ever worn.,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,You trying catch all the little young hoes with the hookah huh unk ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,"Havenâ€™t done Hookah in a min, might buy my own ðŸ˜‚",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚Iâ€™m fasho smackin that hookah while the bitches drinking 40s n smoking black n milds,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
